headline,language,label,headline_en,num_evidence,max_rel,mean_rel,p90_rel,max_ent,max_con_used,mean_ent,mean_con,context_mismatch_rate,update_style_rate
"6 years on, NOTA vote share declines. Reserved seats still poll a higher NOTA share",en,1,"6 years on, NOTA vote share declines. Reserved seats still poll a higher NOTA share",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Decline in NOTA share continues in Jharkhand Assembly Elections of 2019,en,1,Decline in NOTA share continues in Jharkhand Assembly Elections of 2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Only Half the State parties submitted their audit & contribution reports till date,en,1,Only Half the State parties submitted their audit & contribution reports till date,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Both the BJP & Congress submit details of Electoral Bond donors after the Supreme CourtÕs due date?,en,1,Both the BJP & Congress submit details of Electoral Bond donors after the Supreme CourtÕs due date?,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Amidst the debate around ÔOne Nation, One ElectionÕ, here is a look at other Electoral Reform proposals?",en,1,"Amidst the debate around ÔOne Nation, One ElectionÕ, here is a look at other Electoral Reform proposals?",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Till date, Electoral bonds worth ? 4715 Crores encashed in New Delhi alone",en,1,"Till date, Electoral bonds worth ? 4715 Crores encashed in New Delhi alone",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[Infographic] The Story of Electoral Bonds,en,1,[Infographic] The Story of Electoral Bonds,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Even in 2019, greater vote share for NOTA in ÔReserved ConstituenciesÕ",en,1,"Even in 2019, greater vote share for NOTA in ÔReserved ConstituenciesÕ",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019 Lok Sabha Elections: NOTA Vote share highest in Bihar,en,1,2019 Lok Sabha Elections: NOTA Vote share highest in Bihar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[Video] Here is how the Counting of Votes takes place,en,1,[Video] Here is how the Counting of Votes takes place,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
? 3622 Crores is the amount of Electoral Bonds purchased in March & April 2019?,en,1,? 3622 Crores is the amount of Electoral Bonds purchased in March & April 2019?,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Data doesnÕt indicate any correlation between use of EVMs & Anti-Incumbency,en,1,Data doesnÕt indicate any correlation between use of EVMs & Anti-Incumbency,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Why is there no readjustment of Lok Sabha seats after every Census?,en,1,Why is there no readjustment of Lok Sabha seats after every Census?,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How is Security Deployment Plan for Elections made?,en,1,How is Security Deployment Plan for Elections made?,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tracking BJPÕs 2014 Manifesto Promises: Health Services -1,en,1,Tracking BJPÕs 2014 Manifesto Promises: Health Services -1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clearing the air on Tendered Votes & other special cases,en,1,Clearing the air on Tendered Votes & other special cases,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
When 480 candidates contested from Nalgonda,en,1,When 480 candidates contested from Nalgonda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Less than 1% NRIs registered as Voters. More than 90% of the registered from Kerala,en,1,Less than 1% NRIs registered as Voters. More than 90% of the registered from Kerala,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014 Vs 2019: Andhra Pradesh is the only state where the number of Voters has decreased,en,1,2014 Vs 2019: Andhra Pradesh is the only state where the number of Voters has decreased,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
More than 50% of the Income of National Parties in 2017-18 from ÔUnknown SourcesÕ,en,1,More than 50% of the Income of National Parties in 2017-18 from ÔUnknown SourcesÕ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Diminishing role of ÔIndependent CandidatesÕ in Lok Sabha elections,en,1,The Diminishing role of ÔIndependent CandidatesÕ in Lok Sabha elections,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What is the expenditure incurred for conducting ÔLok SabhaÕ Elections?,en,1,What is the expenditure incurred for conducting ÔLok SabhaÕ Elections?,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Curious case of NOTA vote in Reserved Constituencies,en,1,The Curious case of NOTA vote in Reserved Constituencies,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Data suggests that support for NOTA is decreasing,en,1,Data suggests that support for NOTA is decreasing,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Number of Political parties increased twofold in the last 10 years, crosses the 2000 mark",en,1,"Number of Political parties increased twofold in the last 10 years, crosses the 2000 mark",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How many times did a Political Party secure more than 50% of the polled vote?,en,1,How many times did a Political Party secure more than 50% of the polled vote?,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[Explainer Video] What is the Model Code of Conduct enforced during Elections?,en,1,[Explainer Video] What is the Model Code of Conduct enforced during Elections?,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[Video] When do Political Parties get recognized as ÔStateÕ or ÔNationalÕ Party?,en,1,[Video] When do Political Parties get recognized as ÔStateÕ or ÔNationalÕ Party?,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"What do alphabets ÔEÕ, ÔSÕ, ÔQÕ, ÔRÕ, ÔMÕ on the Electoral Roll indicate?",en,1,"What do alphabets ÔEÕ, ÔSÕ, ÔQÕ, ÔRÕ, ÔMÕ on the Electoral Roll indicate?",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Who stands to benefit from Simultaneous Elections?,en,1,Who stands to benefit from Simultaneous Elections?,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Why are Electoral Bonds not available in some cities? Because SBI is yet to update the software,en,1,Why are Electoral Bonds not available in some cities? Because SBI is yet to update the software,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Are Voters preferring NOTA? Ð Part 1,en,1,Are Voters preferring NOTA? Ð Part 1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A detailed review of newly launched ÔRTI OnlineÕ portal of Election Commission of India,en,1,A detailed review of newly launched ÔRTI OnlineÕ portal of Election Commission of India,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Source of Income in Election affidavit Ð What did some of the prominent candidates in Karnataka mention?,en,1,Source of Income in Election affidavit Ð What did some of the prominent candidates in Karnataka mention?,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fact Check: Amit Shah is wrong. BJP lost only 6 seats with a margin less than NOTA,en,1,Fact Check: Amit Shah is wrong. BJP lost only 6 seats with a margin less than NOTA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The NOTA story of 2018 Karnataka elections,en,1,The NOTA story of 2018 Karnataka elections,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Making sense of the Rajya Sabha results (March 2018),en,1,Making sense of the Rajya Sabha results (March 2018),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[Explainer Video] Electoral Bonds & their Impact,en,1,[Explainer Video] Electoral Bonds & their Impact,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The NOTA Story of Gujarat 2017,en,1,The NOTA Story of Gujarat 2017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Amidst the tussle between Govt & EC, the Citizen suffers",en,1,"Amidst the tussle between Govt & EC, the Citizen suffers",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scuttling Transparency? ÊElection Commission does not respond to 2000 ÔRTI OnlineÕ applications,en,1,Scuttling Transparency? ÊElection Commission does not respond to 2000 ÔRTI OnlineÕ applications,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How to become an Indian Voter?,en,1,How to become an Indian Voter?,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Math of Rajya Sabha elections,en,1,The Math of Rajya Sabha elections,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Why did the EC reject the votes of Gujarat Congress MLAs?,en,1,Why did the EC reject the votes of Gujarat Congress MLAs?,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"After 20 different elections, Congress party now opposes NOTA in RS elections",en,1,"After 20 different elections, Congress party now opposes NOTA in RS elections",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What is the highest ever vote share of the Winner in the Presidential Election?,en,1,What is the highest ever vote share of the Winner in the Presidential Election?,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A DummyÕs Guide to the Vice-PresidentÕs Election,en,1,A DummyÕs Guide to the Vice-PresidentÕs Election,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A DummyÕs Guide to the President of IndiaÕs election,en,1,A DummyÕs Guide to the President of IndiaÕs election,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What is the lowest ever voting percentage in an election in Jammu & Kashmir?,en,1,What is the lowest ever voting percentage in an election in Jammu & Kashmir?,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Are you an Overseas Indian willing to Vote in Indian Elections? Here is something for you,en,1,Are you an Overseas Indian willing to Vote in Indian Elections? Here is something for you,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A quarter of the seats in Tamil Nadu were won with a margin of less than 3%,en,1,A quarter of the seats in Tamil Nadu were won with a margin of less than 3%,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Who is in power 2011 Ð 2016?,en,1,Who is in power 2011 Ð 2016?,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Did NOTA make an impact in the five states?,en,1,Did NOTA make an impact in the five states?,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
These 69 seats may well decide the fate of Tamil Nadu elections,en,1,These 69 seats may well decide the fate of Tamil Nadu elections,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The curious case of Sambhaji Lakshman Patil Ð How the law is helping him hold two positions (that of a MLA & a Councilor),en,1,The curious case of Sambhaji Lakshman Patil Ð How the law is helping him hold two positions (that of a MLA & a Councilor),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Here is how the members of the Legislative Council (Vidhan Parishad) in states are elected,en,1,Here is how the members of the Legislative Council (Vidhan Parishad) in states are elected,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOTA count more than the Margin of Victory in 21 constituencies of Bihar,en,1,NOTA count more than the Margin of Victory in 21 constituencies of Bihar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Statistical Highlights of the Bihar 2015 Assembly Elections Ð Part 1,en,1,Statistical Highlights of the Bihar 2015 Assembly Elections Ð Part 1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Election Commission Suspends Voter ID Ð Aadhaar Seeding following the Supreme Court Order,en,1,The Election Commission Suspends Voter ID Ð Aadhaar Seeding following the Supreme Court Order,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linking your Voter ID with Aadhaar is not mandatory & your name will not be deleted from the Voter List,en,1,Linking your Voter ID with Aadhaar is not mandatory & your name will not be deleted from the Voter List,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Financial Reporting of our Political Parties is as good as Nothing,en,1,The Financial Reporting of our Political Parties is as good as Nothing,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Number of Political Parties in India growing Faster than the Economy,en,1,Number of Political Parties in India growing Faster than the Economy,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPÕs Thumping Victory in Numbers Ð Analysis of Delhi Assembly Elections 2015 Results,en,1,AAPÕs Thumping Victory in Numbers Ð Analysis of Delhi Assembly Elections 2015 Results,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Protests Against Farm Laws: Day after he asked farmers to burn PMÛªs effigy, Chaduni booked for Û÷promoting enmityÛª",en,1,"Protests Against Farm Laws: Day after he asked farmers to burn PMÛas effigy, Chaduni booked for Û÷promoting enmityÛa",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Himachal to resume interstate bus service from today,en,1,Himachal to resume interstate bus service from today,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Railways to operate 392 festival special trains from October 20 to November 30,en,1,Railways to operate 392 festival special trains from October 20 to November 30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"As soyabean price inches closer to MSP, farmers follow Û÷wait & watchÛª policy to offload their product",en,1,"As soyabean price inches closer to MSP, farmers follow Û÷wait & watchÛa policy to offload their product",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Show cause notices for closure issued to Flipkart, Patanjali over PWM Rules, CPCB tells NGT",en,1,"Show cause notices for closure issued to Flipkart, Patanjali over PWM Rules, CPCB tells NGT",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Three Dalit sisters, all minors, attacked with acid in Uttar Pradesh",en,1,"Three Dalit sisters, all minors, attacked with acid in Uttar Pradesh",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aarogya Setu app helped identify Covid-19 clusters: WHO,en,1,Aarogya Setu app helped identify Covid-19 clusters: WHO,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Congress leader files counter-complaint against woman party worker over Deoria meeting ruckus,en,1,Congress leader files counter-complaint against woman party worker over Deoria meeting ruckus,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rajya Sabha polls to fill 11 vacancies on November 9,en,1,Rajya Sabha polls to fill 11 vacancies on November 9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disturbed Areas Act amendment in Gujarat gets Presidential assent: Pradeepsinh Jadeja,en,1,Disturbed Areas Act amendment in Gujarat gets Presidential assent: Pradeepsinh Jadeja,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"14 Days after giving birth, GhaziabadÛªs officer for Covid returns to office, with newborn in tow",en,1,"14 Days after giving birth, GhaziabadÛas officer for Covid returns to office, with newborn in tow",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J&K cops: Three school teachers held under PSA,en,1,J&K cops: Three school teachers held under PSA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat: BJP candidate Jitu Chaudhary files nomination,en,1,Gujarat: BJP candidate Jitu Chaudhary files nomination,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hathras case: UP govt being Û÷unethicalÛª, not doing its job, say Congress leaders Rahul, Priyanka Gandhi",en,1,"Hathras case: UP govt being Û÷unethicalÛa, not doing its job, say Congress leaders Rahul, Priyanka Gandhi",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bollywood producers move court, name two news channels making Û÷irresponsible, defamatory remarksÛª",en,1,"Bollywood producers move court, name two news channels making Û÷irresponsible, defamatory remarksÛa",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hathras victimÛªs family appear before HC; next hearing on November 2,en,1,Hathras victimÛas family appear before HC; next hearing on November 2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jammu: 3-time Congress MLA Mohammad Sharief Niaz passes away,en,1,Jammu: 3-time Congress MLA Mohammad Sharief Niaz passes away,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PM Modi to address people of Bengal on Durga Puja: Kailash Vijayvargiya,en,1,PM Modi to address people of Bengal on Durga Puja: Kailash Vijayvargiya,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"After AIADMK, DMK blows Tamil Nadu poll bugle, announces manifesto panel",en,1,"After AIADMK, DMK blows Tamil Nadu poll bugle, announces manifesto panel",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Arrested on way to Hathras: Driver among 4 booked for sedition, family says he did not know the others",en,1,"Arrested on way to Hathras: Driver among 4 booked for sedition, family says he did not know the others",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Property cards launched; will end disputes, says PM Modi",en,1,"Property cards launched; will end disputes, says PM Modi",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Five Congress turncoats in BJPÛªs list for Assembly bypolls in Gujarat,en,1,Five Congress turncoats in BJPÛas list for Assembly bypolls in Gujarat,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Active Covid cases over 30K in Bengal as recovery rate takes a hit,en,1,Active Covid cases over 30K in Bengal as recovery rate takes a hit,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coronavirus India Highlights: Himachal Pradesh CM Jairam Thakur tests positive,en,1,Coronavirus India Highlights: Himachal Pradesh CM Jairam Thakur tests positive,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Odisha: Day after birthday bash, BJP MPÛªs office sealed",en,1,"Odisha: Day after birthday bash, BJP MPÛas office sealed",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"AIIB, World Bank-funded project to invest $1.5 bn in IndiaÛªs Covid fight",en,1,"AIIB, World Bank-funded project to invest $1.5 bn in IndiaÛas Covid fight",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Delhi: Dalit rights body stages protest, demands strict action against Hathras accused",en,1,"Delhi: Dalit rights body stages protest, demands strict action against Hathras accused",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muslims most happy in India: Bhagwat,en,1,Muslims most happy in India: Bhagwat,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tenders invited to construct ropeway to connect banks of Narmada river at Kevadia,en,1,Tenders invited to construct ropeway to connect banks of Narmada river at Kevadia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Finally, 32 mills get Maharashtra govt guarantee, but owners say measure may have come too late",en,1,"Finally, 32 mills get Maharashtra govt guarantee, but owners say measure may have come too late",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Social activists write to CM against efforts to lift prohibition in Gadchiroli,en,1,Social activists write to CM against efforts to lift prohibition in Gadchiroli,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phoolka posts on PaswanÛªs efforts to give refuge to Sikh man during 1984 riots,en,1,Phoolka posts on PaswanÛas efforts to give refuge to Sikh man during 1984 riots,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
